Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
BTC-USD,SMA,70,77,false,37,54.054054054054056,3.577719403446036,0.009600415153087702,52.559289841046514,19.362420276679504,0.28801245459263103,0.5760249091852621,15.137730078765342,1.7484745104450385,0,0,3854,3855 days 00:00:00,1000.0,213254.35306560146,21225.435306560146,16849.363178946536,100.0,4510.319140449629,64.3271929581157,1302 days 00:00:00,37,0,0.0,1496.4049764900778,-30.931807411301293,104.98255474773232,-9.115139460936799,92 days 07:12:00,26 days 04:14:07.058823529,5736.604136908148,1.1778511238445952,1.0283656556592415,1.2767824229180902,-0.16770421146432068,15.865881800984797,1.1153856110033231,0.4753157290470723,-0.040969246659209604,None,None,0.0018440475049202466,0.46469997123990214,212.25435306560192,0.41983945548241164,0.47481934740030146,0.2597173603024689,3854,8.521497931978601,61 days 22:03:14.594594593
BTC-USD,SMA,75,82,false,34,55.88235294117647,3.3601653106900535,0.008822003113648157,58.60732865028697,20.51094574241025,0.26466009340944474,0.5293201868188895,15.511021075062978,1.7216492284302163,0,0,3854,3855 days 00:00:00,1000.0,172520.13207848408,17152.013207848406,16849.363178946536,100.0,3860.3642302070807,64.3271929581157,1307 days 00:00:00,34,0,0.0,1593.6939572757792,-34.43806576103826,110.81151764732564,-7.517977412628674,100 days 08:50:31.578947368,25 days 11:11:59.999999999,5044.7097670142375,1.1517931837124946,0.9770433581527369,1.268960366601966,-0.08336474614374634,15.851846975812192,1.1227003243475189,0.46969119329012576,-0.04066848942390966,None,None,0.0017732233391088224,0.4468522814554232,171.5201320784834,0.4003011104718053,0.46691264680404815,0.01796210489901684,3854,8.434471311943705,67 days 07:45:52.941176470
BTC-USD,SMA,69,77,false,34,55.88235294117647,3.4809321389737753,0.008822003113648157,56.56600905028806,19.796540282841647,0.26466009340944474,0.5293201868188895,14.970765239048735,1.7184800081659046,0,0,3854,3855 days 00:00:00,1000.0,189799.40394474528,18879.940394474528,16849.363178946536,100.0,3672.949160356274,65.03669482879431,1302 days 00:00:00,34,0,0.0,1485.8748675580225,-28.665811966433996,109.50200671549999,-10.486254658980384,100 days 18:56:50.526315789,25 days 16:00:00,5552.923645433686,1.1581700165199458,0.989117517932953,1.2709882319325314,-0.1660077458423981,15.822600640531983,1.114543180053466,0.47588055130168455,-0.040969246659209604,None,None,0.001814312480142351,0.45720674499587244,188.79940394474554,0.40906600123710635,0.4751015782910411,0.12051358819692488,3854,8.41775346629493,67 days 15:31:45.882352940
BTC-USD,SMA,12,42,false,44,54.54545454545454,3.224289948606927,0.011416709911779968,26.07622656747447,11.527526940861803,0.34250129735339907,0.6850025947067981,8.931141429441178,2.32382228297867,0,0,3854,3855 days 00:00:00,1000.0,675095.6342194736,67409.56342194736,16849.363178946536,100.0,14654.172370236729,58.37421270021973,753 days 00:00:00,44,0,0.0,342.5276290917101,-18.169826524434786,54.905059666180435,-8.518373150972682,72 days 06:00:00,20 days 18:00:00,15320.35532316985,1.4842721128921406,1.4613727737873627,1.3653318528545804,0.5463382915122563,10.743595028448434,1.1709456229566408,0.4411214953271029,-0.03535912125571877,None,None,0.0020303701844165225,0.5116532864729637,674.0956342194734,0.5309274804631015,0.4148665330570357,3.0007187634353056,3854,8.409692642980977,48 days 20:10:54.545454545
BTC-USD,SMA,71,78,false,36,52.77777777777778,3.3168488408578907,0.00934094447327452,57.406344409199164,20.09063444050072,0.2802283341982356,0.5604566683964712,16.086884266200077,1.741423387701503,0,0,3854,3855 days 00:00:00,1000.0,207996.9810213331,20699.698102133312,16849.363178946536,100.0,4171.953883503931,64.9432431373071,1302 days 00:00:00,36,0,0.0,1638.2006490324152,-33.00001358157974,117.3955939885679,-9.640463944212962,96 days 17:41:03.157894737,26 days 15:31:45.882352941,5749.916139481476,1.1733899253527826,1.0125710234228378,1.275844488499501,-0.16704502199828689,15.844968597186453,1.1135389899625276,0.4753157290470723,-0.04096924665920964,None,None,0.0018380418510626298,0.4631865464677827,206.99698102133323,0.4175245083199608,0.47507233777878416,0.2285151600268081,3854,8.101698208759775,63 days 15:19:59.999999999
BTC-USD,SMA,68,76,false,34,52.94117647058824,3.779590260223288,0.008822003113648157,53.676601224016565,17.79662593538954,0.26466009340944474,0.5293201868188895,14.20605429384974,1.7234203044968397,0,0,3854,3855 days 00:00:00,1000.0,191260.154002389,19026.0154002389,16849.363178946536,100.0,3538.6936510512846,64.3271929581157,1248 days 00:00:00,34,0,0.0,1389.4326048187781,-28.665811966433992,109.75896538858353,-9.41605846112127,106 days 00:00:00,24 days 10:30:00,5595.886882423205,1.161837364921962,1.0018821398029534,1.2722354295156169,-0.17320665151957362,16.050116044669004,1.1184599948441083,0.4747513389441469,-0.04091077261906598,None,None,0.0018127605515431385,0.4568156589888709,190.26015400239024,0.4097723700301166,0.47319680645028783,0.1291830556547154,3854,8.101469545998242,67 days 14:49:24.705882353
BTC-USD,SMA,79,85,false,34,61.76470588235294,3.2310738176410885,0.008822003113648157,51.47314201518435,19.663896949620987,0.26466009340944474,0.5293201868188895,13.622886573816306,1.679815794283521,0,0,3854,3855 days 00:00:00,1000.0,144737.21438163982,14373.721438163982,16849.363178946536,100.0,3511.8478290240096,64.3271929581157,1054 days 00:00:00,34,0,0.0,1391.3569656067057,-31.854904440329435,88.92673439381521,-9.028814904142438,94 days 22:51:25.714285714,22 days 22:09:13.846153846,4227.565128871759,1.1274011795384895,0.9353018916309589,1.26217770748234,-0.1223767800285172,16.12060554620574,1.1314300983059482,0.46633701027006463,-0.04078646763151502,None,None,0.0017202215823074252,0.4334958387414712,143.73721438164063,0.3843196120034802,0.4627565875859268,-0.1469279114284803,3854,7.9034524457131266,67 days 09:52:56.470588235
BTC-USD,SMA,77,83,false,35,54.285714285714285,3.5322374459792787,0.00908147379346134,53.31440756979288,18.658569604458734,0.27244421380384015,0.5448884276076803,14.525201854769724,1.681234410379849,0,0,3854,3855 days 00:00:00,1000.0,146572.66896812432,14557.26689681243,16849.363178946536,100.0,3233.2742501739826,64.32719295811572,1055 days 00:00:00,35,0,0.0,1484.2519347644595,-33.19589578456766,104.65491410072323,-7.652443935686904,99 days 00:00:00,25 days 07:30:00,4159.21911337498,1.1265584168594671,0.9382744180026118,1.2628766269836957,-0.08766162523128522,16.05703290822562,1.1269062234259093,0.46633701027006463,-0.04078646763151499,None,None,0.0017275054987116506,0.43533138567533597,145.57266896812362,0.3854604279583316,0.46506368060430864,-0.13603459417374925,3854,7.806092513539495,65 days 07:32:34.285714285
BTC-USD,SMA,12,43,false,43,51.162790697674424,3.272943242383266,0.011157239231966787,26.42998116863,10.710252085280162,0.3347171769590036,0.6694343539180072,8.846568683843461,2.3251773975073906,0,0,3854,3855 days 00:00:00,1000.0,694829.3119816381,69382.9311981638,16849.363178946536,100.0,14575.146527012079,57.92275534246966,753 days 00:00:00,43,0,0.0,342.5276290917101,-18.169826524434782,59.33728390455034,-8.04433598328655,78 days 02:10:54.545454546,20 days 11:25:42.857142857,16135.565394921818,1.4851722177554045,1.4815021404145037,1.3661088971849566,0.5442419340803892,10.66626867292099,1.171447069596261,0.44058295964125566,-0.03554168887613225,None,None,0.002040999347452713,0.5143318355580836,693.8293119816385,0.533813578746134,0.4167856444602983,3.1178370043598167,3854,7.7718102114919425,49 days 22:53:01.395348836
BTC-USD,SMA,71,76,false,47,55.319148936170215,3.9120039119984726,0.012195121951219513,31.65003317211233,15.157503453212758,0.36585365853658536,0.7317073170731707,11.579280428821583,1.8251835049883314,0,0,3854,3855 days 00:00:00,1000.0,279134.18552865385,27813.418552865387,16849.363178946536,100.0,7017.006888210396,64.3271929581157,1254 days 00:00:00,47,0,0.0,949.7539318437055,-30.931807411301293,63.35731770386771,-7.606604819584803,69 days 12:00:00,22 days 22:51:25.714285714,5917.7486282692325,1.2251524696630014,1.0950481993503107,1.2897448188082212,-0.1582088807819254,16.089464186090204,1.1350169782265591,0.4753157290470723,-0.04054809408460675,None,None,0.0019101274332139736,0.4813521131699213,278.13418552865403,0.445046894884608,0.47284511292947456,0.6507103715123523,3854,7.6693378005395,48 days 16:51:03.829787233
BTC-USD,SMA,12,44,false,42,50.0,3.3894252219250207,0.010897768552153606,26.79509906865476,10.3646542722739,0.3269330565646082,0.6538661131292164,8.760203639466788,2.2879727103949152,0,0,3854,3855 days 00:00:00,1000.0,627858.1395618133,62685.81395618134,16849.363178946536,100.0,12802.638701338356,58.20989306350268,753 days 00:00:00,42,0,0.0,342.5276290917101,-18.169826524434786,61.575095018382044,-7.984896881072524,82 days 09:08:34.285714286,20 days 04:34:17.142857142,14925.193799090788,1.4639565985393252,1.4437084211556084,1.359063755661289,0.5346825320074532,10.590254697467397,1.169025179657803,0.4411214953271029,-0.03554168887613215,None,None,0.0020162067412757357,0.5080840988014854,626.8581395618086,0.5236851270389375,0.41768950539336075,2.7203669533640267,3854,7.603358422893202,51 days 06:51:25.714285714
BTC-USD,SMA,73,78,false,45,62.22222222222222,3.3098728490534475,0.01167618059159315,32.25396807462502,16.308186105147485,0.3502854177477945,0.700570835495589,11.298094681044052,1.8607910954719005,0,0,3854,3855 days 00:00:00,1000.0,309492.25753610797,30849.225753610797,16849.363178946536,100.0,7417.988830225919,64.3271929581157,1045 days 00:00:00,45,0,0.0,899.8002305166639,-35.660997291227396,57.22961484467509,-8.882391311339791,69 days 03:25:42.857142857,20 days 21:10:35.294117647,6855.383500802398,1.2416194007901915,1.1210751440037354,1.294544695186342,-0.1060946920879099,15.96605420469445,1.147104628933294,0.47306075659151703,-0.03999195689605981,None,None,0.0019370149851326815,0.48812777625343573,308.492257536108,0.4548321989941473,0.4731416642515614,0.8308837803530309,3854,7.507734577363926,50 days 21:52:00
BTC-USD,SMA,81,87,false,34,58.82352941176471,3.137508909655412,0.008822003113648157,53.91365055745223,19.861355887807047,0.26466009340944474,0.5293201868188895,14.268791792579469,1.6647805883380893,0,0,3854,3855 days 00:00:00,1000.0,136958.35283638394,13595.835283638393,16849.363178946536,100.0,3289.4227435070343,64.3271929581157,1050 days 00:00:00,34,0,0.0,1484.0161696240016,-33.640544643887225,97.9952516368634,-9.060065270278018,91 days 15:36:00,32 days 20:34:17.142857142,3998.775083423057,1.1169776580931978,0.9223126561584979,1.2594877077415705,-0.11866479746157736,16.03319995898124,1.1261543184855423,0.46745336886181954,-0.04057973474359362,None,None,0.0017073945355055246,0.43026342294739217,135.95835283638417,0.37932956019984787,0.4635921819216916,-0.1930950066631279,3854,7.486024816384266,67 days 10:35:17.647058822
BTC-USD,SMA,14,37,false,48,54.166666666666664,3.2282953718956886,0.012454592631032694,21.580511648994822,10.33511333346593,0.37363777893098077,0.7472755578619615,8.063294440724583,2.298970030250303,0,0,3854,3855 days 00:00:00,1000.0,572516.5993096292,57151.659930962924,16849.363178946536,100.0,13369.676324481226,50.194364826425364,752 days 00:00:00,48,0,0.0,247.33671759751164,-19.300627309354304,45.77106010558281,-7.0083183451546125,66 days 02:46:09.230769231,19 days 20:43:38.181818181,11906.595818950607,1.464479236718678,1.6423607471164625,1.358322817347797,0.5652522935044847,10.500480581701849,1.1905572223602086,0.43789630734800444,-0.03513752055632266,None,None,0.00197938940558029,0.4988061302062331,571.5165993096309,0.5145221915525626,0.4099158633163516,2.3919180994552094,3854,7.452078750647931,44 days 21:59:59.999999999
BTC-USD,SMA,74,79,false,44,61.36363636363637,3.4206262049654077,0.011416709911779968,32.33554341367782,15.986111350582291,0.34250129735339907,0.6850025947067981,11.07496556981181,1.8342204289254807,0,0,3854,3855 days 00:00:00,1000.0,259259.69449115123,25825.96944911512,16849.363178946536,100.0,6567.610494459834,64.3271929581157,1306 days 00:00:00,44,0,0.0,900.6741012329261,-38.55979297747106,57.575533177094684,-7.751499151748965,72 days 00:00:00,20 days 04:14:07.058823529,5869.538511162527,1.2205773958678359,1.0765829799808335,1.288272068967607,-0.06280926651199342,15.942416321179936,1.1521132324100554,0.4685714285714285,-0.03979205679703274,None,None,0.0018785689980349973,0.4733993875048193,258.2596944911531,0.43808650868335275,0.4667760135349889,0.5327564119090834,3854,7.3663445892909625,51 days 23:27:16.363636363
BTC-USD,SMA,8,73,false,35,54.285714285714285,3.1732836211693876,0.00908147379346134,31.844063558052405,11.144542413022577,0.27244421380384015,0.5448884276076803,8.675730860393104,2.109290913356839,0,0,3854,3855 days 00:00:00,1000.0,399390.60132765264,39839.06013276526,16849.363178946536,100.0,7162.961049805945,61.16982298868741,753 days 00:00:00,35,0,0.0,337.3713365855493,-15.707731141395195,66.67921387707383,-9.522677445785538,99 days 21:28:25.263157894,16 days 19:30:00,11382.5886093615,1.367150892257285,1.2477043938937495,1.330606142910677,0.4317358142808284,10.631015865029578,1.1450186419975226,0.4427395209580839,-0.036811849545201586,None,None,0.0019089528995001699,0.4810561306740428,398.39060132765184,0.47928708571655165,0.42347274625172365,1.3644252729114774,3854,7.252101705294309,61 days 21:56:34.285714285
BTC-USD,SMA,75,81,false,38,50.0,3.014608894757462,0.009859885832900882,55.47665290780742,19.415295731227502,0.29579657498702644,0.5915931499740529,16.409803921873497,1.7818539965835212,0,0,3854,3855 days 00:00:00,1000.0,214342.21034372886,21334.221034372884,16849.363178946536,100.0,5402.3505561112415,64.3271929581157,1307 days 00:00:00,38,0,0.0,1685.638306906867,-33.991706667568636,117.63226180549209,-6.678955989877247,94 days 08:50:31.578947368,25 days 22:44:12.631578947,5614.268693256023,1.1879095568800333,1.029610320430212,1.2791491757946067,-0.06759232906277433,15.85485978017667,1.136674836702037,0.4685714285714285,-0.03991143761287763,None,None,0.00183002449318629,0.4611661722829451,213.34221034372857,0.420311797169004,0.46721871294082645,0.26617373059120875,3854,7.148941805913845,60 days 03:47:22.105263157
BTC-USD,SMA,25,39,false,49,55.10204081632652,3.2268922948909258,0.012714063310845874,20.660482029493973,10.275060136237563,0.38142189932537623,0.7628437986507525,7.880360296667395,2.1678777905130957,0,0,3854,3855 days 00:00:00,1000.0,394122.87149430724,39312.28714943072,16849.363178946536,100.0,8627.376552419506,63.85090056923162,816 days 00:00:00,49,0,0.0,264.1764251684939,-25.05870567839588,44.764334826653545,-8.921519130656405,59 days 21:20:00,25 days 10:54:32.727272727,8022.915744781778,1.3833466847118245,1.1918444241742236,1.3342459543433776,0.6024331193084264,10.44095935555318,1.1709837911536825,0.44382022471910115,-0.03578657546804627,None,None,0.0018890467603822768,0.47603978361633376,393.12287149430637,0.478003733886311,0.41415067863886224,1.333161599754218,3854,7.020711532114422,44 days 10:17:08.571428570
BTC-USD,SMA,9,73,false,34,50.0,3.3417518332203797,0.008822003113648157,33.70879985146726,10.555343479000616,0.26466009340944474,0.5293201868188895,8.921374117409602,2.093260749652767,0,0,3854,3855 days 00:00:00,1000.0,382548.2937013849,38154.82937013849,16849.363178946536,100.0,6412.631206657584,59.48812719928436,940 days 00:00:00,34,0,0.0,371.85654321755965,-19.97501980230558,76.11711386783891,-8.699514164904391,110 days 19:45:52.941176470,16 days 16:56:28.235294117,11222.008638276026,1.357478652989109,1.2709096974095153,1.3273693894311345,0.42605522006689495,10.520509397167046,1.148511988651855,0.4411214953271029,-0.03692469067356424,None,None,0.0018991828016532274,0.4785940660166133,381.54829370138555,0.4751266086414161,0.4243072598913401,1.26446714721025,3854,6.984633807638801,63 days 18:21:10.588235293
BTC-USD,SMA,12,45,false,43,48.837209302325576,3.296135963818633,0.011157239231966787,25.84479992458595,9.997067570755295,0.3347171769590036,0.6694343539180072,8.650698469827677,2.2517502479226605,0,0,3854,3855 days 00:00:00,1000.0,553198.0456726592,55219.80456726592,16849.363178946536,100.0,11572.812730352882,63.32973860483128,754 days 00:00:00,43,0,0.0,339.1130932089328,-20.107723431988735,61.50471858974459,-8.194213346701835,82 days 05:42:51.428571429,18 days 22:54:32.727272727,12841.815015643238,1.4419509806100277,1.2923674120288458,1.3542619304240904,0.5374413680006163,10.685505408997953,1.165241541837239,0.4384328358208956,-0.03535912125571876,None,None,0.00198195451131369,0.49945253685104984,552.1980456726588,0.5111276309184687,0.41685967777598565,2.2772635963039645,3854,6.960225901063338,49 days 20:39:04.186046510
BTC-USD,SMA,80,86,false,34,55.88235294117647,3.2846467413932174,0.008822003113648157,50.42611744778054,17.64774786347081,0.26466009340944474,0.5293201868188895,13.34578095400523,1.6440588895098414,0,0,3854,3855 days 00:00:00,1000.0,127156.83185310467,12615.683185310467,16849.363178946536,100.0,3183.042069412965,64.3271929581157,1050 days 00:00:00,34,0,0.0,1369.309846888904,-30.495350004012618,96.56104398208552,-8.011456162339105,103 days 07:34:44.210526315,22 days 00:00:00,3710.495054503078,1.1050039632643365,0.9049596533039174,1.256310714210733,-0.12714204305971652,16.095031128556272,1.129141303139607,0.46577946768060835,-0.04078646763151502,None,None,0.0016872547862701467,0.42518820614007696,126.15683185310478,0.37265042598094866,0.46308800901351826,-0.25126646916401557,3854,6.774265163186808,67 days 10:35:17.647058823
BTC-USD,SMA,80,85,false,37,64.86486486486487,3.6632739964572227,0.009600415153087702,33.44710294207259,13.904975380412202,0.28801245459263103,0.5760249091852621,9.633182217358737,1.6808796165396191,0,0,3854,3855 days 00:00:00,1000.0,144903.66505923186,14390.366505923186,16849.363178946536,100.0,3636.8109518309775,64.3271929581157,1050 days 00:00:00,37,0,0.0,823.1494294117346,-30.495350004012593,56.04186755336895,-8.266308648013,82 days 20:00:00,23 days 00:00:00,3889.288244844105,1.1283518867084084,0.9355728620108779,1.2623126460535434,-0.1253464929847256,16.198077261733328,1.1353588803425172,0.4646656534954407,-0.04057973474359372,None,None,0.001719437226699419,0.43329818112825363,143.90366505923097,0.38442362427921095,0.46215586454193563,-0.1459400362439747,3854,6.743457023844264,61 days 19:27:34.054054054
